Mcomp Mns Apre Mhe Vkick epre
1.4400303363800049 1.4271572828292847 2.6544597148895264 3.5139946937561035 100.0 0.0
1.4309216737747192 1.4473826885223389 7.8561320304870605 3.7772023677825928 100.0 0.0
1.4336485862731934 1.4857656955718994 4.909111499786377 4.038436412811279 100.0 0.0
1.4289213418960571 1.5102648735046387 4.940073490142822 4.191758155822754 100.0 0.0
1.4284945726394653 1.2419999837875366 10.393228530883789 2.343003988265991 100.0 0.0
1.4292044639587402 1.2419999837875366 6.011220932006836 2.343061685562134 100.0 0.0
1.4859726428985596 1.4271572828292847 0.9744179844856262 3.289064884185791 100.0 0.0
1.4292117357254028 1.2419999837875366 5.192965984344482 2.3453800678253174 100.0 0.0
1.9349147081375122 1.5562925338745117 1.5398216247558594 4.864144802093506 100.0 0.0
1.4304531812667847 1.6152230501174927 3.5052027702331543 4.773030757904053 100.0 0.0
1.4446417093276978 1.4271572828292847 1.6882483959197998 3.0318217277526855 100.0 0.0
1.433218240737915 1.5137064456939697 3.811340570449829 4.237774848937988 100.0 0.0
1.4310301542282104 1.512593150138855 6.123893737792969 4.140223026275635 100.0 0.0
2.1058123111724854 1.4271572828292847 3.739262342453003 2.6098508834838867 100.0 0.0
1.4307883977890015 1.6370975971221924 2.328864812850952 5.019892692565918 100.0 0.0
1.4484374523162842 1.4271572828292847 1.4370934963226318 3.8530614376068115 100.0 0.0
1.4584717750549316 1.4271572828292847 1.5199692249298096 4.071158409118652 100.0 0.0
1.4309489727020264 1.4271572828292847 7.290472507476807 3.651071310043335 100.0 0.0
1.4581836462020874 1.4271572828292847 1.4608969688415527 3.434508800506592 100.0 0.0
1.486012578010559 1.4271572828292847 0.9731147289276123 3.2870283126831055 100.0 0.0
1.4512048959732056 1.4271572828292847 0.6904019117355347 3.5749120712280273 100.0 0.0
1.4329712390899658 1.4843101501464844 5.178787708282471 4.022823810577393 100.0 0.0
1.4381903409957886 1.4271572828292847 3.290565252304077 3.0509800910949707 100.0 0.0
1.257405161857605 1.4271572828292847 1.0183334350585938 3.50518536567688 100.0 0.0
1.4419543743133545 1.4271572828292847 1.8073298931121826 3.4014134407043457 100.0 0.0
1.431333065032959 1.4271572828292847 6.992561340332031 3.3130040168762207 100.0 0.0
1.434692144393921 1.593611478805542 4.97512149810791 4.545258522033691 100.0 0.0
1.4317374229431152 1.531024694442749 7.702311992645264 4.166812896728516 100.0 0.0
2.0690035820007324 1.4271572828292847 9.696660041809082 2.39986252784729 100.0 0.0
1.4489996433258057 1.4271572828292847 2.2083678245544434 3.2367348670959473 100.0 0.0
1.485979676246643 1.4271572828292847 0.9743688106536865 3.287789821624756 100.0 0.0
1.43892502784729 1.5876578092575073 2.9981436729431152 4.649258613586426 100.0 0.0
1.44600248336792 1.4271572828292847 1.6916815042495728 3.4658379554748535 100.0 0.0
1.4624148607254028 1.4271572828292847 1.427681565284729 3.4471590518951416 100.0 0.0
1.476806640625 1.4271572828292847 0.9473738074302673 3.7765748500823975 100.0 0.0
1.4371209144592285 1.4271572828292847 2.140834331512451 3.8515877723693848 100.0 0.0
1.4868756532669067 1.4271572828292847 0.9150812029838562 3.0946531295776367 100.0 0.0
1.4357253313064575 1.4948846101760864 3.3514580726623535 4.167415142059326 100.0 0.0
1.4375379085540771 1.4271572828292847 3.301133394241333 2.986215114593506 100.0 0.0
1.448202133178711 1.4271572828292847 9.013439178466797 2.398146629333496 100.0 0.0
1.4406561851501465 1.4271572828292847 2.0802860260009766 3.4044992923736572 100.0 0.0
1.4784018993377686 1.4271572828292847 2.2576911449432373 3.9377005100250244 100.0 0.0
1.4319348335266113 1.6050693988800049 3.938737392425537 4.681552410125732 100.0 0.0
1.4329524040222168 1.6188608407974243 2.489856004714966 4.892841815948486 100.0 0.0
1.4435137510299683 1.4271572828292847 53.48302459716797 3.5835354328155518 100.0 0.0
1.477936863899231 1.43649423122406 5.483304977416992 3.7878549098968506 100.0 0.0
1.7047498226165771 1.4271572828292847 4.897001266479492 2.543588876724243 100.0 0.0
1.4550284147262573 1.4271572828292847 0.9972771406173706 3.9184980392456055 100.0 0.0
1.42766273021698 1.466694951057434 2.3303732872009277 4.153064727783203 100.0 0.0
1.4469915628433228 1.4271572828292847 1.2356449365615845 3.448268413543701 100.0 0.0
1.4603828191757202 1.4271572828292847 1.1217507123947144 3.31832218170166 100.0 0.0
1.6831265687942505 1.6937490701675415 3.409528970718384 5.155083179473877 100.0 0.0
1.4895997047424316 1.4271572828292847 0.7562142014503479 2.9076032638549805 100.0 0.0
1.4391142129898071 1.4271572828292847 3.252486228942871 3.656614065170288 100.0 0.0
1.433946967124939 1.4446747303009033 4.635006427764893 3.847510814666748 100.0 0.0
1.4590985774993896 1.4271572828292847 1.2939015626907349 3.092771530151367 100.0 0.0
1.4379559755325317 1.528672456741333 3.327498435974121 4.328843116760254 100.0 0.0
1.4375524520874023 1.4271572828292847 4.0959320068359375 3.7416036128997803 100.0 0.0
1.4595578908920288 1.4271572828292847 1.436179757118225 3.5164434909820557 100.0 0.0
1.4291597604751587 1.4271572828292847 3.6717538833618164 3.491633415222168 100.0 0.0
1.472638487815857 1.4271572828292847 0.9263282418251038 3.352825880050659 100.0 0.0
1.434171199798584 1.4271572828292847 2.0733561515808105 2.675471544265747 100.0 0.0
1.432807445526123 1.4680607318878174 4.047845363616943 4.000426292419434 100.0 0.0
1.4896607398986816 1.4271572828292847 0.7507103681564331 2.891429901123047 100.0 0.0
1.4505807161331177 1.4271572828292847 1.6814723014831543 3.2546486854553223 100.0 0.0
1.431766152381897 1.6155180931091309 4.232931613922119 4.7131266593933105 100.0 0.0
1.4340941905975342 1.4271572828292847 2.144042730331421 2.6706337928771973 100.0 0.0
1.4896256923675537 1.4271572828292847 0.7539849281311035 2.900897741317749 100.0 0.0
1.431910753250122 1.5334428548812866 1.5490453243255615 4.6845879554748535 100.0 0.0
1.4318944215774536 1.2419999837875366 6.329019069671631 2.3294806480407715 100.0 0.0
1.4328393936157227 1.4271572828292847 4.610241413116455 3.5757622718811035 100.0 0.0
1.4291963577270508 1.2419999837875366 3.2913947105407715 2.4259884357452393 100.0 0.0
1.4306350946426392 1.4407267570495605 6.6588454246521 3.78035044670105 100.0 0.0
1.4467828273773193 1.4271572828292847 1.7993061542510986 3.747345447540283 100.0 0.0
1.4421602487564087 1.4536036252975464 2.688709020614624 4.0040717124938965 100.0 0.0
1.4400811195373535 1.4628311395645142 2.3980307579040527 4.093005657196045 100.0 0.0
1.4317907094955444 1.2419999837875366 6.52221155166626 2.3290228843688965 100.0 0.0
1.4334702491760254 1.4271572828292847 7.875482082366943 3.308349370956421 100.0 0.0
1.4318808317184448 1.2419999837875366 6.351568222045898 2.3294079303741455 100.0 0.0
1.4309043884277344 1.4271572828292847 5.672074794769287 2.455070734024048 100.0 0.0
1.4313806295394897 1.2419999837875366 6.5969929695129395 2.3659627437591553 100.0 0.0
1.4323468208312988 1.4426063299179077 1.6551522016525269 4.142822742462158 100.0 0.0
1.4311014413833618 1.2419999837875366 6.295420169830322 2.402170181274414 100.0 0.0
1.436584711074829 1.4534399509429932 3.1581127643585205 3.969620704650879 100.0 0.0
1.430924654006958 1.4271572828292847 5.648360729217529 2.454596757888794 100.0 0.0
1.429553508758545 1.4271572828292847 16.88743019104004 3.418001890182495 100.0 0.0
1.4299547672271729 1.4271572828292847 12.810829162597656 3.4029815196990967 100.0 0.0
1.4829736948013306 1.4271572828292847 1.0219404697418213 3.3081369400024414 100.0 0.0
1.4461671113967896 1.4271572828292847 1.6318728923797607 3.195157766342163 100.0 0.0
1.4313756227493286 1.4271572828292847 6.43565559387207 3.485758066177368 100.0 0.0
1.4308806657791138 1.4271572828292847 6.201523780822754 2.4250004291534424 100.0 0.0
1.4411954879760742 1.4271572828292847 1.4675401449203491 3.826610803604126 100.0 0.0
1.4310636520385742 1.2419999837875366 6.301631450653076 2.4051129817962646 100.0 0.0
1.435190200805664 1.4271572828292847 3.520703077316284 3.745962381362915 100.0 0.0
1.431864619255066 1.2419999837875366 6.3829026222229 2.3293533325195312 100.0 0.0
1.4318772554397583 1.2419999837875366 6.35972785949707 2.329409122467041 100.0 0.0
1.4283061027526855 1.4271572828292847 2.355140209197998 3.3478505611419678 100.0 0.0
1.4517759084701538 1.4271572828292847 1.4758830070495605 3.6668577194213867 100.0 0.0
1.4371397495269775 1.4271572828292847 3.9789278507232666 3.497549533843994 100.0 0.0
1.446639895439148 1.4271572828292847 1.744809627532959 3.140714168548584 100.0 0.0
1.430068850517273 1.4271572828292847 4.542147636413574 2.5560784339904785 100.0 0.0
1.4317528009414673 1.4491405487060547 6.033620357513428 3.826059103012085 100.0 0.0
1.4632925987243652 1.4271572828292847 1.3395302295684814 3.3908419609069824 100.0 0.0
1.4311232566833496 1.4343067407608032 5.721928119659424 3.7722010612487793 100.0 0.0
1.4318552017211914 1.2419999837875366 6.400190830230713 2.3293116092681885 100.0 0.0
1.447203516960144 1.4271572828292847 2.5539731979370117 3.3154892921447754 100.0 0.0
1.4287145137786865 1.5617936849594116 1.7130945920944214 4.776294708251953 100.0 0.0
1.7635406255722046 1.4271572828292847 22.148271560668945 2.640050172805786 100.0 0.0
1.436583399772644 1.5211457014083862 1.4707444906234741 4.65048885345459 100.0 0.0
1.4285627603530884 1.56760835647583 2.420415163040161 4.6585612297058105 100.0 0.0
1.4386342763900757 1.5789875984191895 1.5025105476379395 4.964483261108398 100.0 0.0
1.4318907260894775 1.5574768781661987 5.617334365844727 4.365365505218506 100.0 0.0
1.4374476671218872 1.4877212047576904 2.4286768436431885 4.223067760467529 100.0 0.0
1.4324313402175903 1.4271572828292847 8.125883102416992 3.043630599975586 100.0 0.0
1.4630690813064575 1.4271572828292847 1.3428863286972046 3.8471930027008057 100.0 0.0
1.4403469562530518 1.4271572828292847 2.220381259918213 3.893739938735962 100.0 0.0
2.2193446159362793 1.4271572828292847 1.391562581062317 3.034689426422119 100.0 0.0
1.4512016773223877 1.4271572828292847 1.5897752046585083 3.4222164154052734 100.0 0.0
2.1719303131103516 1.4271572828292847 4.272279262542725 2.606137752532959 100.0 0.0
1.4291071891784668 1.677170991897583 3.531468629837036 5.068096160888672 100.0 0.0
1.4308096170425415 1.4432272911071777 8.842069625854492 3.73673939704895 100.0 0.0
1.454179048538208 1.4271572828292847 1.306918740272522 3.8011677265167236 100.0 0.0
1.476373553276062 1.4271572828292847 1.165992259979248 3.268893003463745 100.0 0.0
1.4405311346054077 1.6319565773010254 1.509049654006958 5.264401912689209 100.0 0.0
1.4286391735076904 1.7248084545135498 2.0887489318847656 5.528869152069092 100.0 0.0
2.263054609298706 1.4271572828292847 1.45455002784729 3.214606523513794 100.0 0.0
1.429279088973999 1.6441631317138672 3.749688148498535 4.9024763107299805 100.0 0.0
1.445660948753357 1.4271572828292847 2.253998279571533 3.832819700241089 100.0 0.0
1.4329140186309814 1.4271572828292847 4.275053024291992 3.77583646774292 100.0 0.0
1.430344820022583 1.4798014163970947 6.872537136077881 3.965163469314575 100.0 0.0
1.4705733060836792 1.4271572828292847 1.2522540092468262 3.685824394226074 100.0 0.0
1.699886441230774 1.4271572828292847 1.8025480508804321 3.610060453414917 100.0 0.0
1.4426718950271606 1.461098313331604 2.039323091506958 4.136911392211914 100.0 0.0
1.4452654123306274 1.4271572828292847 1.6672751903533936 3.4399611949920654 100.0 0.0
1.4445899724960327 1.4737941026687622 1.1113858222961426 4.557443618774414 100.0 0.0
1.433772087097168 1.567251205444336 1.8094971179962158 4.771749973297119 100.0 0.0
1.4330098628997803 1.5676078796386719 1.5265121459960938 4.887733459472656 100.0 0.0
1.4367808103561401 1.4271572828292847 3.5479273796081543 3.2235360145568848 100.0 0.0
1.4839792251586914 1.4271572828292847 1.0098258256912231 3.3073630332946777 100.0 0.0
1.4326406717300415 1.4271572828292847 5.845299243927002 2.5085511207580566 100.0 0.0
1.4326059818267822 1.4271572828292847 5.893189907073975 2.5084025859832764 100.0 0.0
1.4312382936477661 1.2419999837875366 5.056492328643799 2.399080991744995 100.0 0.0
1.4326108694076538 1.4271572828292847 5.886346817016602 2.5084242820739746 100.0 0.0
1.4288952350616455 1.4271572828292847 23.98487663269043 3.195082187652588 100.0 0.0
1.42921781539917 1.4271572828292847 2.3171865940093994 3.1541426181793213 100.0 0.0
1.4289053678512573 1.4271572828292847 5.1729631423950195 3.261042594909668 100.0 0.0
1.432653784751892 1.4271572828292847 5.82699728012085 2.5086114406585693 100.0 0.0
1.4700804948806763 1.4271572828292847 1.0338129997253418 3.7656195163726807 100.0 0.0
1.4579099416732788 1.4271572828292847 1.322139024734497 3.0534753799438477 100.0 0.0
1.428975224494934 1.4271572828292847 22.44186019897461 3.1609532833099365 100.0 0.0
1.4326503276824951 1.4271572828292847 5.833580493927002 2.5085761547088623 100.0 0.0
1.4326677322387695 1.4271572828292847 5.807314395904541 2.5086798667907715 100.0 0.0
1.4431719779968262 1.4271572828292847 2.269731283187866 3.8346734046936035 100.0 0.0
1.4340256452560425 1.6247010231018066 2.996114730834961 4.849715709686279 100.0 0.0
1.4326738119125366 1.4271572828292847 5.798764705657959 2.508709669113159 100.0 0.0
1.4887617826461792 1.4271572828292847 0.8355359435081482 3.093130588531494 100.0 0.0
1.43267023563385 1.4271572828292847 5.803702354431152 2.508692502975464 100.0 0.0
1.4294722080230713 1.4271572828292847 5.449783802032471 2.7995429039001465 100.0 0.0
1.4326814413070679 1.4271572828292847 5.787970542907715 2.5087473392486572 100.0 0.0
1.4737944602966309 1.4271572828292847 1.271639347076416 3.6942882537841797 100.0 0.0
1.4740688800811768 1.4271572828292847 1.1769096851348877 3.2505226135253906 100.0 0.0
1.4287623167037964 1.4271572828292847 6.244941234588623 3.2122690677642822 100.0 0.0
1.4326367378234863 1.4271572828292847 5.850632190704346 2.5085349082946777 100.0 0.0
1.4513003826141357 1.4271572828292847 0.9263608455657959 3.795682668685913 100.0 0.0
1.4701441526412964 1.5367614030838013 2.6891143321990967 4.42525053024292 100.0 0.0
1.4326810836791992 1.4271572828292847 5.788537979125977 2.5087454319000244 100.0 0.0
1.432442307472229 1.4271572828292847 6.468242645263672 3.6062240600585938 100.0 0.0
1.4326552152633667 1.4271572828292847 5.824967861175537 2.5086183547973633 100.0 0.0
1.4291245937347412 1.4271572828292847 3.226473808288574 3.145189046859741 100.0 0.0
1.4877020120620728 1.4271572828292847 0.9058374166488647 3.212430000305176 100.0 0.0
1.4352166652679443 1.5330255031585693 2.425727605819702 4.4540114402771 100.0 0.0
1.2757909297943115 1.4271572828292847 1.1491774320602417 3.580432415008545 100.0 0.0
1.4290926456451416 1.4271572828292847 22.599849700927734 3.292964220046997 100.0 0.0
1.4415395259857178 1.4271572828292847 2.064539670944214 3.483275890350342 100.0 0.0
1.4301338195800781 1.5175672769546509 2.9411866664886475 4.3399200439453125 100.0 0.0
1.4418562650680542 1.4271572828292847 1.6093089580535889 3.9011569023132324 100.0 0.0
1.4368923902511597 1.624962568283081 2.1035118103027344 4.9875383377075195 100.0 0.0
1.4339995384216309 1.464872121810913 5.538152694702148 3.9044110774993896 100.0 0.0
1.4504008293151855 1.4271572828292847 1.3243697881698608 3.9678282737731934 100.0 0.0
1.4393553733825684 1.4271572828292847 1.8644558191299438 3.6425585746765137 100.0 0.0
1.4661240577697754 1.4271572828292847 0.9395443201065063 3.9631705284118652 100.0 0.0
1.2494958639144897 1.4271572828292847 4.060240268707275 3.454768419265747 100.0 0.0
1.4394556283950806 1.5838733911514282 1.47893488407135 5.006811618804932 100.0 0.0
1.4626681804656982 1.4271572828292847 1.078487753868103 3.80021071434021 100.0 0.0
1.4278185367584229 1.5027352571487427 1.8722710609436035 4.42117977142334 100.0 0.0
1.4296810626983643 1.466113567352295 11.788873672485352 3.813457727432251 100.0 0.0
1.4548454284667969 1.4271572828292847 1.3241173028945923 3.9146242141723633 100.0 0.0
1.45963716506958 1.4271572828292847 1.283402442932129 3.108832597732544 100.0 0.0
1.4331079721450806 1.4761542081832886 7.920342445373535 3.887529134750366 100.0 0.0
1.4322381019592285 1.5478289127349854 1.8373267650604248 4.662656784057617 100.0 0.0
1.4619687795639038 1.4271572828292847 1.0799953937530518 3.9976823329925537 100.0 0.0
1.443781852722168 1.4271572828292847 1.9241130352020264 3.3492956161499023 100.0 0.0
1.4447187185287476 1.4400534629821777 1.1614813804626465 4.364154815673828 100.0 0.0
1.2432478666305542 1.4271572828292847 13.991799354553223 3.2288923263549805 100.0 0.0
1.4815757274627686 1.4271572828292847 1.144435167312622 3.397942304611206 100.0 0.0
1.447439432144165 1.4271572828292847 1.5870471000671387 3.2189459800720215 100.0 0.0
1.4447040557861328 1.4271572828292847 2.0709187984466553 3.7247684001922607 100.0 0.0
1.4379016160964966 1.5043840408325195 1.699869990348816 4.460150718688965 100.0 0.0
1.4340065717697144 1.4271572828292847 4.492808818817139 2.5418310165405273 100.0 0.0
1.4553219079971313 1.4271572828292847 1.4174706935882568 4.076444149017334 100.0 0.0
1.4548578262329102 1.4271572828292847 1.5407894849777222 3.5601930618286133 100.0 0.0
1.484932780265808 1.4271572828292847 0.9946268200874329 3.299426794052124 100.0 0.0
1.4487969875335693 1.4271572828292847 1.0521215200424194 4.270398139953613 100.0 0.0
1.4597859382629395 1.4271572828292847 1.3956116437911987 3.4962804317474365 100.0 0.0
1.4346470832824707 1.5163159370422363 2.801741123199463 4.330328464508057 100.0 0.0
1.4561461210250854 1.4271572828292847 1.74594247341156 3.417304277420044 100.0 0.0
1.438948631286621 1.558024287223816 1.4847091436386108 4.853769302368164 100.0 0.0
1.4290472269058228 1.4271572828292847 22.191978454589844 3.1805315017700195 100.0 0.0
1.4290810823440552 1.4271572828292847 20.541234970092773 3.37503719329834 100.0 0.0
1.4710203409194946 1.4271572828292847 1.1728423833847046 3.526308536529541 100.0 0.0
1.4592036008834839 1.4271572828292847 1.291951060295105 3.095564126968384 100.0 0.0
2.0719969272613525 1.4271572828292847 11.341099739074707 2.5276904106140137 100.0 0.0
1.4293793439865112 1.4470487833023071 10.953186988830566 3.74131178855896 100.0 0.0
1.4405239820480347 1.44413161277771 3.3186135292053223 3.899829387664795 100.0 0.0
